thermal_source_id,latitude,longitude,mean_frp,max_frp,total_detections,active_days,persistence_score,recent_activity_rate,previous_23d_activity_rate,activity_change,recent_activity_status,activity_surge,strong_activity_surge,newly_emerging,high_recent_intensity,low_persistence,established_source,anomaly_score,anomaly_status,label,label_confidence,classification,classification_confidence,classification_source,confidence_type,industrial_context_score,classification_risk,anomaly_risk,industrial_risk,thermal_intensity_risk,risk_score,risk_band,sentinel_id,mgrs_tile,scene_date,cloud_cover,date_difference_days,evidence_available,evidence_quality,satellite_image_path,satellite_evidence_status
8111,16.45402,77.59967,6.17,6.17,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,59.46987951807229,15.92,LOW,S2A_MSIL2A_20260628T051241_N0512_R019_T43QGU_20260628T101512,T43QGU,2026-06-28,2.36,11.0,True,MODERATE,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T43QGU_20260628T101512.jpg,AVAILABLE
8112,16.54502,73.55116,5.88,5.88,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,56.67469879518072,15.5,LOW,S2C_MSIL2A_20260602T052641_N0512_R105_T43QCU_20260602T102053,T43QCU,2026-06-02,21.43,15.0,True,MODERATE,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCU_20260602T102053.jpg,AVAILABLE
8113,16.5531,73.558,4.98,4.98,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,8,20,0,8,48.00000000000001,15.8,LOW,S2C_MSIL2A_20260602T052641_N0512_R105_T43QCU_20260602T102053,T43QCU,2026-06-02,21.43,15.0,True,MODERATE,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCU_20260602T102053.jpg,AVAILABLE
8114,16.79576,80.13351,1.56,1.56,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,23,20,0,23,15.036144578313252,13.86,LOW,S2B_MSIL2A_20260611T050649_N0512_R019_T44QMD_20260611T085745,T44QMD,2026-06-11,24.88,6.0,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260611T050649_N0512_R019_T44QMD_20260611T085745.jpg,AVAILABLE
8115,16.87585,80.09082,2.05,2.05,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,23,20,0,23,19.75903614457832,14.56,LOW,S2B_MSIL2A_20260611T050649_N0512_R019_T44QMD_20260611T085745,T44QMD,2026-06-11,24.88,6.0,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260611T050649_N0512_R019_T44QMD_20260611T085745.jpg,AVAILABLE
8116,16.92607,75.39693,7.8,7.8,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,20,20,0,20,75.18072289156626,22.28,LOW,S2A_MSIL2A_20260601T052241_N0512_R062_T43QEU_20260601T102012,T43QEU,2026-06-01,9.29,16.0,True,MODERATE,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T43QEU_20260601T102012.jpg,AVAILABLE
8117,17.04421,79.76945,2.32,2.32,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,20,20,0,20,22.361445783132528,14.35,LOW,S2C_MSIL2A_20260616T050651_N0512_R019_T44QLD_20260616T100816,T44QLD,2026-06-16,22.07,1.0,True,GOOD,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QLD_20260616T100816.jpg,AVAILABLE
8118,17.05148,78.6498,4.15,4.15,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,40.0,13.0,LOW,S2C_MSIL2A_20260616T050651_N0512_R019_T44QKD_20260616T100816,T44QKD,2026-06-16,25.98,1.0,True,GOOD,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QKD_20260616T100816.jpg,AVAILABLE
8119,17.09767,79.50827,1.15,1.15,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,11.08433734939759,8.66,LOW,S2C_MSIL2A_20260616T050651_N0512_R019_T44QLD_20260616T100816,T44QLD,2026-06-16,22.07,1.0,True,GOOD,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QLD_20260616T100816.jpg,AVAILABLE
8120,17.11003,76.42023,3.77,3.77,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,15,20,0,15,36.337349397590366,15.45,LOW,S2B_MSIL2A_20260604T051649_N0512_R062_T43QFU_20260604T090429,T43QFU,2026-06-04,29.96,13.0,True,MODERATE,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260604T051649_N0512_R062_T43QFU_20260604T090429.jpg,AVAILABLE
8121,17.15557,79.71693,4.81,4.81,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,46.36144578313253,13.95,LOW,S2C_MSIL2A_20260616T050651_N0512_R019_T44QLD_20260616T100816,T44QLD,2026-06-16,22.07,1.0,True,GOOD,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QLD_20260616T100816.jpg,AVAILABLE
8122,17.17609,79.00504,6.994999999999999,10.62,2,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,True,True,False,30.0,WATCH,Agricultural Burning,MEDIUM,Agricultural Burning,78.67,Random Forest v1,Random Forest probability,0,35,20,0,100.0,33.25,MODERATE,S2C_MSIL2A_20260616T050651_N0512_R019_T44QKE_20260616T100816,T44QKE,2026-06-16,1.19,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QKE_20260616T100816.jpg,AVAILABLE
8123,17.18772,79.23107,7.14,7.14,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,35,20,0,35,68.81927710843372,24.32,LOW,S2C_MSIL2A_20260616T050651_N0512_R019_T44QLE_20260616T100816,T44QLE,2026-06-16,9.03,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QLE_20260616T100816.jpg,AVAILABLE
8124,17.19493,78.4694,16.23,16.23,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,True,True,False,30.0,WATCH,Industrial Fire,MEDIUM,Industrial Fire,100.0,Random Forest v1,Random Forest probability,25,90,20,25,100.0,57.5,MODERATE,S2C_MSIL2A_20260616T050651_N0512_R019_T44QKE_20260616T100816,T44QKE,2026-06-16,1.19,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QKE_20260616T100816.jpg,AVAILABLE
8125,17.2053,73.52419,6.72,6.72,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,64.7710843373494,16.72,LOW,S2C_MSIL2A_20260602T052641_N0512_R105_T43QCV_20260602T102053,T43QCV,2026-06-02,16.61,15.0,True,MODERATE,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCV_20260602T102053.jpg,AVAILABLE
8126,17.3018,79.93974,2.52,2.52,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,13,20,0,13,24.289156626506024,13.24,LOW,S2C_MSIL2A_20260616T050651_N0512_R019_T44QLE_20260616T100816,T44QLE,2026-06-16,9.03,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QLE_20260616T100816.jpg,AVAILABLE
8127,17.34535,79.76419,1.44,1.44,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,13.879518072289155,9.08,LOW,S2C_MSIL2A_20260616T050651_N0512_R019_T44QLE_20260616T100816,T44QLE,2026-06-16,9.03,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QLE_20260616T100816.jpg,AVAILABLE
8128,17.3766,73.35451,2.01,2.01,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,19.373493975903614,9.91,LOW,S2C_MSIL2A_20260602T052641_N0512_R105_T43QCV_20260602T102053,T43QCV,2026-06-02,16.61,15.0,True,MODERATE,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCV_20260602T102053.jpg,AVAILABLE
8129,17.44189,73.40302,4.7,4.7,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,45.30120481927711,13.8,LOW,S2C_MSIL2A_20260602T052641_N0512_R105_T43QCV_20260602T102053,T43QCV,2026-06-02,16.61,15.0,True,MODERATE,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCV_20260602T102053.jpg,AVAILABLE
8130,17.5098,75.45282,5.01,5.01,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,35,20,0,35,48.28915662650603,21.24,LOW,S2B_MSIL2A_20260617T052649_N0512_R105_T43QEV_20260617T104156,T43QEV,2026-06-17,18.65,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260617T052649_N0512_R105_T43QEV_20260617T104156.jpg,AVAILABLE
8131,17.57473,79.86098,2.14,2.14,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,20.626506024096383,10.09,LOW,S2C_MSIL2A_20260616T050651_N0512_R019_T44QLE_20260616T100816,T44QLE,2026-06-16,9.03,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QLE_20260616T100816.jpg,AVAILABLE
8132,17.58328,80.91674,4.365,6.39,2,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,61.59036144578312,16.24,LOW,S2C_MSIL2A_20260616T050651_N0512_R019_T44QME_20260616T100816,T44QME,2026-06-16,29.2,1.0,True,GOOD,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QME_20260616T100816.jpg,AVAILABLE
8133,17.60717,79.85655,2.32,2.32,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,22.361445783132528,10.35,LOW,S2C_MSIL2A_20260616T050651_N0512_R019_T44QLE_20260616T100816,T44QLE,2026-06-16,9.03,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QLE_20260616T100816.jpg,AVAILABLE
8134,17.81659,79.53419,2.82,2.82,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,27.180722891566266,11.08,LOW,S2C_MSIL2A_20260616T050651_N0512_R019_T44QLE_20260616T100816,T44QLE,2026-06-16,9.03,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QLE_20260616T100816.jpg,AVAILABLE
8135,17.9124,75.69749,7.86,7.86,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,20,20,0,20,75.75903614457832,22.36,LOW,S2B_MSIL2A_20260617T052649_N0512_R105_T43QEV_20260617T104156,T43QEV,2026-06-17,18.65,0.0,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260617T052649_N0512_R105_T43QEV_20260617T104156.jpg,AVAILABLE
8136,17.94276,79.861,1.9,1.9,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,25,20,0,25,18.3132530120482,14.75,LOW,S2C_MSIL2A_20260616T050651_N0512_R019_T44QLE_20260616T100816,T44QLE,2026-06-16,9.03,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QLE_20260616T100816.jpg,AVAILABLE
8137,18.10305,79.46644,3.76,3.76,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,36.24096385542169,12.44,LOW,S2C_MSIL2A_20260616T050651_N0512_R019_T44QLF_20260616T100816,T44QLF,2026-06-16,9.21,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QLF_20260616T100816.jpg,AVAILABLE
8138,18.10586,74.3168,4.15,4.15,2,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,20,20,0,20,40.0,17.0,LOW,S2C_MSIL2A_20260612T052641_N0512_R105_T43QDA_20260612T102118,T43QDA,2026-06-12,21.67,5.0,True,GOOD,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260612T052641_N0512_R105_T43QDA_20260612T102118.jpg,AVAILABLE
8139,18.14495,79.7112,2.73,2.73,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,33,20,0,33,26.3132530120482,17.55,LOW,S2C_MSIL2A_20260616T050651_N0512_R019_T44QLF_20260616T100816,T44QLF,2026-06-16,9.21,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QLF_20260616T100816.jpg,AVAILABLE
8140,18.15324,79.6907,9.45,9.45,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,8,20,0,8,91.0843373493976,22.26,LOW,S2C_MSIL2A_20260616T050651_N0512_R019_T44QLF_20260616T100816,T44QLF,2026-06-16,9.21,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QLF_20260616T100816.jpg,AVAILABLE
8141,18.22599,80.53487,4.81,4.81,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,46.36144578313253,13.95,LOW,S2C_MSIL2A_20260616T050651_N0512_R019_T44QMF_20260616T100816,T44QMF,2026-06-16,12.48,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QMF_20260616T100816.jpg,AVAILABLE
8142,18.24219,75.74766,7.05,7.05,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,23,20,0,23,67.95180722891565,21.79,LOW,S2C_MSIL2A_20260619T051651_N0512_R062_T43QEA_20260619T101809,T43QEA,2026-06-19,3.48,2.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260619T051651_N0512_R062_T43QEA_20260619T101809.jpg,AVAILABLE
8143,18.26454,79.58923,2.12,2.12,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,20.43373493975904,10.07,LOW,S2C_MSIL2A_20260616T050651_N0512_R019_T44QLF_20260616T100816,T44QLF,2026-06-16,9.21,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QLF_20260616T100816.jpg,AVAILABLE
8144,18.29283,79.60905,5.63,8.48,2,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,81.73493975903615,19.26,LOW,S2C_MSIL2A_20260616T050651_N0512_R019_T44QLF_20260616T100816,T44QLF,2026-06-16,9.21,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QLF_20260616T100816.jpg,AVAILABLE
8145,18.31777,73.32054,9.18,9.18,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,8,20,0,8,88.48192771084337,21.87,LOW,S2A_MSIL2A_20260604T053241_N0512_R105_T43QCA_20260604T090112,T43QCA,2026-06-04,18.15,13.0,True,MODERATE,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260604T053241_N0512_R105_T43QCA_20260604T090112.jpg,AVAILABLE
8146,18.34384,74.52724,1.84,1.84,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,17.734939759036145,9.66,LOW,S2C_MSIL2A_20260612T052641_N0512_R105_T43QDA_20260612T102118,T43QDA,2026-06-12,21.67,5.0,True,GOOD,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260612T052641_N0512_R105_T43QDA_20260612T102118.jpg,AVAILABLE
8147,18.36394,79.38353,3.05,3.05,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,29.39759036144578,11.41,LOW,S2C_MSIL2A_20260616T050651_N0512_R019_T44QLF_20260616T100816,T44QLF,2026-06-16,9.21,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QLF_20260616T100816.jpg,AVAILABLE
8148,18.41224,78.99509,8.14,8.14,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,23,20,0,23,78.45783132530121,23.37,LOW,S2C_MSIL2A_20260616T050651_N0512_R019_T44QKF_20260616T100816,T44QKF,2026-06-16,0.34,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QKF_20260616T100816.jpg,AVAILABLE
8149,18.49629,73.4397,6.64,6.64,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,64.0,16.6,LOW,S2A_MSIL2A_20260604T053241_N0512_R105_T43QCA_20260604T090112,T43QCA,2026-06-04,18.15,13.0,True,MODERATE,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260604T053241_N0512_R105_T43QCA_20260604T090112.jpg,AVAILABLE
8150,18.56971,74.13489,6.09,6.09,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,25,20,0,25,58.69879518072288,20.8,LOW,S2C_MSIL2A_20260612T052641_N0512_R105_T43QDA_20260612T102118,T43QDA,2026-06-12,21.67,5.0,True,GOOD,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260612T052641_N0512_R105_T43QDA_20260612T102118.jpg,AVAILABLE
8151,18.65491,74.48731,3.715,4.37,2,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,42.12048192771085,13.32,LOW,S2C_MSIL2A_20260612T052641_N0512_R105_T43QDA_20260612T102118,T43QDA,2026-06-12,21.67,5.0,True,GOOD,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260612T052641_N0512_R105_T43QDA_20260612T102118.jpg,AVAILABLE
8152,18.70591,73.02218,5.87,5.87,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,40,20,0,40,56.57831325301205,23.49,LOW,S2C_MSIL2A_20260605T053641_N0512_R005_T43QBA_20260605T101858,T43QBA,2026-06-05,27.02,12.0,True,MODERATE,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260605T053641_N0512_R005_T43QBA_20260605T101858.jpg,AVAILABLE
8153,18.77228,78.75054,4.73,4.73,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,45.59036144578313,13.84,LOW,S2C_MSIL2A_20260616T050651_N0512_R019_T44QKF_20260616T100816,T44QKF,2026-06-16,0.34,1.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QKF_20260616T100816.jpg,AVAILABLE
8154,18.84257,74.97759,9.6,9.6,1,1,0.56,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,0,20,0,0,92.5301204819277,20.88,LOW,S2C_MSIL2A_20260612T052641_N0512_R105_T43QDA_20260612T102118,T43QDA,2026-06-12,21.67,5.0,True,GOOD,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260612T052641_N0512_R105_T43QDA_20260612T102118.jpg,AVAILABLE
8155,18.90814,79.63058,3.985,4.74,2,2,1.11,0.0,0.0,0.0,INACTIVE_RECENTLY,False,False,False,False,True,False,10.0,NORMAL / STABLE,Other / Unknown,LOW,Uncertain / Low Evidence,0.0,Insufficient evidence for supervised classification,Insufficient evidence,10,20,0,10,45.68674698795181,15.85,LOW,S2C_MSIL2A_20260616T050651_N0512_R019_T44QLF_20260616T100816,T44QLF,2026-06-16,9.21,4.0,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QLF_20260616T100816.jpg,AVAILABLE
